"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","CARRIER","TAIL_NUM","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME"
2016,2,6,25,6,"2016-06-25","AA",19805,"AA","N514AA",1426,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1643,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,26,7,"2016-06-26","WN",19393,"WN","N439WN",444,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,26,7,"2016-06-26","F9",20436,"F9","N932FR",275,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,27,1,"2016-06-27","UA",19977,"UA","N402UA",709,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,27,1,"2016-06-27","WN",19393,"WN","N433LV",435,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,27,1,"2016-06-27","DL",19790,"DL","N910DN",1560,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1813,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,27,1,"2016-06-27","AA",19805,"AA","N819AW",449,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1903,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,NA,NA,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,28,2,"2016-06-28","WN",19393,"WN","N400WN",435,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,28,2,"2016-06-28","DL",19790,"DL","N942DN",1560,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1813,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,29,3,"2016-06-29","WN",19393,"WN","N411WN",2155,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,NA,NA,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,29,3,"2016-06-29","B6",20409,"B6","N589JB",2007,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,NA,NA,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,29,3,"2016-06-29","EV",20366,"EV","N14562",3794,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,30,4,"2016-06-30","AA",19805,"AA","N954UW",1933,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410002,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,30,4,"2016-06-30","WN",19393,"WN","N785SW",2907,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,1,5,"2016-07-01","DL",19790,"DL","N915DE",975,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,1,5,"2016-07-01","WN",19393,"WN","N713SW",1371,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1155,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,1,5,"2016-07-01","UA",19977,"UA","N410UA",446,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1434,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,2,6,"2016-07-02","WN",19393,"WN","N223WN",1865,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082104,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,1,210,1,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,3,7,"2016-07-03","AA",19805,"AA","N810AW",450,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,3,7,"2016-07-03","WN",19393,"WN","N7830A",543,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,3,7,"2016-07-03","UA",19977,"UA","N75436",606,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14771,1477102,32457,"SFO","San Francisco, CA","CA",6,"California",91,738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,NA,NA,1,2254,10,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,4,1,"2016-07-04","WN",19393,"WN","N710SW",6019,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1155,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,5,2,"2016-07-05","WN",19393,"WN","N920WN",3083,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12191,1219102,31453,"HOU","Houston, TX","TX",48,"Texas",74,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,1,1131,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,5,2,"2016-07-05","B6",20409,"B6","N328JB",1886,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2123,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,5,2,"2016-07-05","AA",19805,"AA","N958UW",1731,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410002,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,2040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2150,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,6,3,"2016-07-06","WN",19393,"WN","N249WN",3564,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,6,3,"2016-07-06","AA",19805,"AA","N487AA",2458,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2051,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,7,4,"2016-07-07","AA",19805,"AA","N912UY",2067,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1659,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,7,4,"2016-07-07","WN",19393,"WN","N631SW",435,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,7,4,"2016-07-07","DL",19790,"DL","N982DL",1560,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,8,5,"2016-07-08","WN",19393,"WN","N437WN",2183,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,8,5,"2016-07-08","UA",19977,"UA","N845UA",773,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,9,6,"2016-07-09","WN",19393,"WN","N926WN",1674,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1155,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,9,6,"2016-07-09","AA",19805,"AA","N4XFAA",1252,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1333,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,9,6,"2016-07-09","DL",19790,"DL","N977DL",1599,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1519,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,9,6,"2016-07-09","B6",20409,"B6","N231JB",1686,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1859,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,10,7,"2016-07-10","WN",19393,"WN","N969WN",1448,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,10,7,"2016-07-10","AA",19805,"AA","N571AA",2186,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,955,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,10,7,"2016-07-10","B6",20409,"B6","N283JB",1286,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,10,7,"2016-07-10","DL",19790,"DL","N997DL",975,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,11,1,"2016-07-11","AA",19805,"AA","N957UW",1731,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410002,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,2040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2150,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,12,2,"2016-07-12","AA",19805,"AA","N547AA",1426,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,12,2,"2016-07-12","DL",19790,"DL","N331NW",1939,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,12,2,"2016-07-12","F9",20436,"F9","N203FR",1211,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1603,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,12,2,"2016-07-12","EV",20366,"EV","N753EV",5212,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295302,31703,"LGA","New York, NY","NY",36,"New York",22,1559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,12,2,"2016-07-12","WN",19393,"WN","N295WN",435,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,12,2,"2016-07-12","UA",19977,"UA","N812UA",709,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,13,3,"2016-07-13","WN",19393,"WN","N8654B",1787,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,13,3,"2016-07-13","AA",19805,"AA","N810AW",580,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1903,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,NA,NA,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,14,4,"2016-07-14","WN",19393,"WN","N493WN",2183,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,14,4,"2016-07-14","DL",19790,"DL","N946DL",975,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,15,5,"2016-07-15","AA",19805,"AA","N828AW",1784,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,15,5,"2016-07-15","B6",20409,"B6","N504JB",2007,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,NA,NA,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,15,5,"2016-07-15","WN",19393,"WN","N921WN",3378,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,15,5,"2016-07-15","UA",19977,"UA","N415UA",1164,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,16,6,"2016-07-16","WN",19393,"WN","N407WN",5306,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,17,7,"2016-07-17","WN",19393,"WN","N707SA",435,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,17,7,"2016-07-17","UA",19977,"UA","N35204",709,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1747,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,18,1,"2016-07-18","WN",19393,"WN","N297WN",3378,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,19,2,"2016-07-19","WN",19393,"WN","N765SW",1448,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,19,2,"2016-07-19","DL",19790,"DL","N951DL",975,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
